Id,SalePrice
2735,127464.00014308629
2736,140890.84769487768
2737,119742.27408442591
2738,156668.73855234383
2739,155616.11020990612
2740,141441.61587282002
2741,131810.97901422897
2742,158014.70045147892
2743,131794.4754247185
2744,132983.0570586326
2745,125435.25874745977
2746,121956.47040483546
2747,178090.21375529154
2748,141622.5463055817
2749,124147.36349536946
2750,128194.2559223814
2751,119043.7738995752
2752,273792.9719259117
2753,148010.77461672953
2754,170245.80099801908
2755,160231.7224249066
2756,79202.64146279945
2757,83751.51551201835
2758,83599.62212316351
2759,179723.3872179899
2760,146466.0765384898
2761,132550.95647046028
2762,126811.43439657953
2763,182528.18024082054
2764,184941.42337118124
2765,247307.75452186126
2766,133591.61440576936
2767,103239.02825439846
2768,135830.49929221766
2769,129107.66345590045
2770,161100.17155009805
2771,121037.68662119065
2772,105803.03051360279
2773,165574.80637047527
2774,140593.68738073308
2775,129349.40706143364
2776,173056.0151006041
2777,188118.22677619083
2778,141459.3643479618
2779,155493.75083441884
2780,122047.15715471692
2781,108767.53408839925
2782,108647.79856092957
2783,100440.16139980635
2784,134226.03585885887
2785,156023.37168172954
2786,65156.57675266638
2787,136434.92256373866
2788,84232.75250382323
2789,232691.3452546277
2790,112723.15640876812
2791,134219.72052896552
2792,78758.10602577108
2793,147132.12175863367
2794,103602.26145142132
2795,116832.21353491566
2796,108175.80207322254
2797,206243.7690268311
2798,141063.81500527821
2799,132299.324827689
2800,104010.01622090179
2801,126013.24180865583
2802,136417.57289106608
2803,185785.49091455233
2804,149913.13057649974
2805,122365.88629841048
2806,104701.1418263842
2807,143245.28689988473
2808,138246.2569313178
2809,126226.4474135782
2810,126272.04151082093
2811,156136.20222253606
2812,142302.7695205899
2813,154679.871453648
2814,154815.6825578889
2815,121111.0938118215
2816,210126.6943523378
2817,135307.9856015276
2818,131668.12137013357
2819,197279.93430918746
2820,117527.36862714779
2821,114237.1301479795
2822,197353.51301806053
2823,226631.60171564986
2824,157742.8952411684
2825,156367.91527943645
2826,127266.29525534782
2827,143790.2039910768
2828,211948.57672798756
2829,178946.14193229537
2830,236363.61161194503
2831,188422.9061301791
2832,186477.53195672805
2833,258706.96300660924
2834,219405.97110631462
2835,213073.03096391162
2836,213651.17521981287
2837,166631.8565281016
2838,139774.518688296
2839,178524.4366731937
2840,188376.66018964534
2841,209114.24489788842
2842,216464.43093649164
2843,139968.2837030389
2844,159814.4975175897
2845,120860.43609260926
2846,216317.18563237862
2847,183351.35930956074
2848,195754.7709636961
2849,221729.58448252527
2850,292322.7383609123
2851,241167.33722634672
2852,215184.90085362823
2853,232130.87771732782
2854,140229.15097542637
2855,186611.48159707122
2856,216031.7581059598
2857,212804.37449086347
2858,186259.55221813428
2859,150143.37698598552
2860,105957.83298849047
2861,130127.93038878834
2862,215083.25281855595
2863,106182.78901475026
2864,256418.99093289836
2865,144862.78101182426
2866,161198.49116301173
2867,105188.9874871291
2868,158042.10084588974
2869,131132.8757059134
2870,149498.09919950075
2871,121105.50940747179
2872,61654.03184806613
2873,110428.10030598092
2874,139643.20012467724
2875,148120.01534525884
2876,156823.01951720708
2877,140881.07315833832
2878,159324.1969138902
2879,135623.99842994
2880,126069.01977381068
2881,143664.6393428095
2882,141418.4986993279
2883,198043.20597554298
2884,207733.7816486154
2885,180824.73649988102
2886,155310.5133303481
2887,110592.40454097153
2888,157695.1989379481
2889,78910.58393306911
2890,84424.64336139093
2891,145527.94352798027
2892,66736.57562947887
2893,128061.58904299249
2894,78353.47962246994
2895,234051.10006377517
2896,244611.56556007106
2897,180993.35264357008
2898,181376.7018821988
2899,233195.08592976708
2900,155045.46410394466
2901,179906.6807346964
2902,171140.8565054893
2903,288511.0362348566
2904,347208.61922133976
2905,124662.25359623511
2906,191309.98579809951
2907,131191.65896507044
2908,120312.97440315272
2909,154727.9923481701
2910,79056.01306374284
2911,106105.45215051416
2912,131794.1807215572
2913,106822.07687900036
2914,96347.78490565672
2915,96347.78490565672
2916,106822.07687900036
2917,142427.41937794938
2918,105644.8302424624
2919,224938.25783212375
